Distance,Speed,RPM,Throttle,Brake,nGear,Driver
2563.9727777777766,252.0,11605.0,100.0,False,6,SAI
2575.1283333333317,251.0,11354.0,12.0,True,6,SAI
2593.172777777776,203.0,9707.0,0.0,True,6,SAI
2612.125277777776,171.0,10479.0,3.0,True,6,SAI
2622.658611111109,158.0,9684.0,5.0,True,4,SAI
2634.0919444444426,147.0,9174.0,13.0,True,4,SAI
2648.2919444444424,142.0,8998.0,38.0,True,4,SAI
2659.258611111109,141.0,8869.0,20.0,False,4,SAI
2668.1919444444425,134.0,8772.0,20.0,False,4,SAI
2674.2363888888867,136.0,8114.0,42.0,False,4,SAI
2684.7363888888867,135.0,8853.0,62.0,False,4,SAI
2699.536388888887,148.0,9427.0,99.0,False,4,SAI
2713.936388888887,162.0,10434.0,99.0,False,4,SAI
2721.358611111109,167.0,10731.0,99.0,False,4,SAI
2733.358611111109,180.0,11390.0,99.0,False,4,SAI
2748.2919444444424,192.0,11978.0,99.0,False,4,SAI
2756.8252777777757,192.0,11726.0,99.0,False,4,SAI
2765.5808333333316,197.0,10864.0,99.0,False,4,SAI
2781.7586111111095,208.0,10804.0,99.0,False,5,SAI
2805.5919444444426,195.0,8997.0,0.0,True,5,SAI
2815.1919444444425,144.0,8144.0,0.0,True,5,SAI
2822.080833333331,124.0,8646.0,0.0,True,5,SAI
2830.819166666665,98.0,8518.0,0.0,True,4,SAI
2839.5969444444427,79.0,6893.0,0.0,True,2,SAI
2843.763611111109,75.0,6237.0,0.0,True,2,SAI
2851.2080555555535,67.0,5664.0,0.0,False,2,SAI
2858.8905555555534,63.0,5471.0,0.0,False,2,SAI
2862.279444444442,61.0,6082.0,18.0,False,2,SAI
2867.2572222222198,64.0,6190.0,35.0,False,2,SAI
2870.101666666664,64.0,6393.0,41.0,False,2,SAI
2874.901666666664,72.0,6988.0,54.0,False,2,SAI
2880.2349999999974,80.0,7761.0,70.0,False,2,SAI
2890.2349999999974,100.0,9950.0,83.0,False,2,SAI
2894.9461111111086,106.0,11070.0,77.0,False,2,SAI
2900.0572222222195,115.0,10198.0,65.0,False,2,SAI
2905.390555555553,120.0,10436.0,72.0,True,2,SAI
2911.5572222222195,111.0,9432.0,0.0,True,2,SAI
2918.3572222222197,102.0,8429.0,0.0,True,2,SAI
2926.890555555553,96.0,8105.0,0.0,True,2,SAI
2934.623888888886,87.0,7226.0,0.0,True,2,SAI
2941.079444444442,83.0,7612.0,35.0,False,2,SAI
2946.6127777777756,83.0,7994.0,44.0,False,2,SAI
2958.3461111111087,96.0,9791.0,67.0,False,2,SAI
2964.179444444442,105.0,9756.0,72.0,False,2,SAI
2975.290555555553,125.0,11527.0,100.0,False,2,SAI
2981.379444444442,137.0,10692.0,99.0,False,2,SAI
2995.021944444442,153.0,11727.0,100.0,False,3,SAI
3002.310833333331,164.0,12145.0,99.0,False,3,SAI
3011.6441666666647,168.0,11305.0,99.0,False,3,SAI
3025.7997222222198,182.0,11606.0,99.0,False,4,SAI
3034.2441666666646,190.0,12204.0,99.0,False,4,SAI
3057.133055555553,206.0,11063.0,99.0,False,5,SAI
3076.333055555553,216.0,11650.0,99.0,False,5,SAI
3086.1997222222194,222.0,11717.0,99.0,False,5,SAI
3096.13722222222,225.0,11983.0,99.0,False,5,SAI
3114.259444444441,233.0,10861.0,99.0,False,6,SAI
3127.537222222219,239.0,10987.0,99.0,False,6,SAI
3143.8038888888864,244.0,11357.0,99.0,False,6,SAI
3169.003888888886,252.0,11657.0,99.0,False,6,SAI
3194.8038888888864,258.0,11413.0,99.0,False,6,SAI
3212.003888888886,258.0,10844.0,99.0,False,7,SAI
3226.6149999999975,263.0,10526.0,99.0,False,7,SAI
3250.34833333333,267.0,10629.0,99.0,False,7,SAI
3265.403888888886,271.0,10936.0,100.0,False,7,SAI
3277.4927777777743,272.0,10957.0,99.0,False,7,SAI
16.636666666666667,276.0,11082.0,99.0,False,7,NOR
32.19222222222222,280.0,11223.0,100.0,False,7,NOR
44.72555555555555,282.0,11268.0,99.0,False,7,NOR
73.30472222222221,285.0,11353.0,100.0,False,7,NOR
86.06027777777777,287.0,11419.0,88.0,False,7,NOR
98.64777777777776,285.0,10798.0,5.0,True,7,NOR
127.61444444444444,237.0,8797.0,0.0,True,7,NOR
138.14777777777778,237.0,9065.0,0.0,True,7,NOR
148.5922222222222,188.0,10178.0,0.0,True,7,NOR
156.05888888888887,168.0,9874.0,0.0,True,7,NOR
169.85888888888886,138.0,9893.0,0.0,True,5,NOR
178.72555555555553,133.0,8865.0,3.0,True,3,NOR
189.83666666666664,125.0,9173.0,5.0,False,3,NOR
197.76999999999998,119.0,8701.0,12.0,False,3,NOR
204.3811111111111,119.0,8890.0,17.0,False,3,NOR
210.9922222222222,119.0,8757.0,46.0,False,3,NOR
217.93666666666664,125.0,9378.0,69.0,False,3,NOR
229.66999999999996,132.0,9364.0,76.0,False,3,NOR
239.2033333333333,143.0,10814.0,100.0,False,3,NOR
251.49222222222218,158.0,10234.0,100.0,False,3,NOR
273.0033333333333,176.0,10994.0,100.0,False,4,NOR
289.62555555555554,187.0,9982.0,100.0,False,4,NOR
300.62555555555554,198.0,10386.0,100.0,False,5,NOR
314.02555555555557,201.0,10872.0,100.0,False,5,NOR
325.63666666666666,209.0,11052.0,100.0,False,5,NOR
342.51444444444445,217.0,11448.0,100.0,False,5,NOR
352.2477777777778,219.0,11028.0,100.0,False,5,NOR
367.31444444444446,226.0,10282.0,100.0,False,6,NOR
380.14777777777783,231.0,10549.0,100.0,False,6,NOR
403.91361111111115,237.0,10862.0,100.0,False,6,NOR
419.9802777777778,241.0,11068.0,100.0,False,6,NOR
441.7786111111111,246.0,11262.0,100.0,False,6,NOR
455.61194444444453,249.0,11486.0,100.0,False,6,NOR
481.0119444444445,254.0,11575.0,100.0,False,6,NOR
498.14527777777784,257.0,10863.0,100.0,False,6,NOR
515.2786111111112,257.0,10329.0,100.0,False,7,NOR
532.6119444444446,260.0,10639.0,100.0,False,7,NOR
553.0675000000001,263.0,10514.0,99.0,False,7,NOR
564.756388888889,263.0,10746.0,100.0,False,7,NOR
576.5786111111112,266.0,10692.0,100.0,False,7,NOR
594.3119444444445,266.0,10722.0,100.0,False,7,NOR
615.0786111111112,267.0,10710.0,98.0,False,7,NOR
638.6341666666667,265.0,11285.0,5.0,True,7,NOR
650.1008333333334,258.0,11471.0,5.0,True,6,NOR
671.6119444444446,242.0,12369.0,1.0,True,6,NOR
689.3452777777779,228.0,11318.0,0.0,True,5,NOR
703.3452777777779,210.0,10763.0,0.0,True,5,NOR
714.5675000000001,202.0,11264.0,0.0,True,5,NOR
731.7230555555557,193.0,11375.0,0.0,False,4,NOR
746.1897222222224,186.0,10855.0,1.0,False,4,NOR
758.1897222222223,180.0,10657.0,3.0,False,4,NOR
769.7897222222223,174.0,10337.0,15.0,False,4,NOR
783.3230555555557,174.0,10345.0,46.0,False,4,NOR
790.8786111111112,170.0,10610.0,67.0,False,4,NOR
812.8061111111111,179.0,11135.0,74.0,False,4,NOR
834.9283333333333,181.0,10351.0,5.0,True,4,NOR
849.8149999999999,168.0,9776.0,0.0,True,4,NOR
865.5149999999999,157.0,9451.0,8.0,False,4,NOR
875.6483333333332,152.0,9209.0,12.0,False,4,NOR
887.2372222222222,149.0,9204.0,35.0,False,4,NOR
907.6372222222221,153.0,9984.0,81.0,False,4,NOR
914.7038888888889,159.0,10034.0,84.0,False,4,NOR
924.1483333333333,170.0,10353.0,99.0,False,4,NOR
935.6816666666667,173.0,11111.0,100.0,False,4,NOR
946.015,186.0,11273.0,100.0,False,4,NOR
963.4372222222222,196.0,10681.0,100.0,False,5,NOR
977.1705555555554,206.0,10767.0,100.0,False,5,NOR
989.0038888888889,213.0,11037.0,100.0,False,5,NOR
1008.2038888888887,216.0,11688.0,100.0,False,5,NOR
1018.2038888888887,225.0,12012.0,100.0,False,5,NOR
1041.8705555555555,213.0,10881.0,0.0,True,5,NOR
1059.9816666666666,163.0,8923.0,0.0,True,5,NOR
1066.2483333333332,141.0,9231.0,1.0,True,5,NOR
1072.1149999999998,132.0,9745.0,1.0,True,3,NOR
1081.9816666666666,111.0,9276.0,1.0,True,2,NOR
1091.7816666666665,98.0,8184.0,0.0,True,2,NOR
1095.915,93.0,8013.0,0.0,True,2,NOR
1101.9816666666666,91.0,7596.0,0.0,True,2,NOR
1108.8505555555555,88.0,7248.0,0.0,False,2,NOR
1117.1505555555555,83.0,7924.0,16.0,False,2,NOR
1122.6172222222222,82.0,8037.0,38.0,False,2,NOR
1126.4838888888887,87.0,8037.0,44.0,False,2,NOR
1138.678333333333,100.0,9882.0,70.0,False,2,NOR
1148.8116666666665,114.0,11303.0,86.0,False,2,NOR
1157.8116666666665,135.0,12059.0,99.0,False,2,NOR
1169.167222222222,146.0,12904.0,100.0,False,2,NOR
1183.567222222222,144.0,11967.0,2.0,True,2,NOR
1189.7005555555554,138.0,11085.0,0.0,True,2,NOR
1198.6783333333333,101.0,10241.0,0.0,True,2,NOR
1204.745,91.0,10513.0,0.0,True,1,NOR
1210.656111111111,76.0,8616.0,0.0,True,1,NOR
1214.7116666666664,73.0,7774.0,0.0,True,1,NOR
1217.6894444444442,67.0,7401.0,0.0,True,1,NOR
1220.5783333333331,65.0,6882.0,0.0,True,1,NOR
1226.2783333333332,57.0,6041.0,0.0,True,1,NOR
1229.2783333333332,54.0,5743.0,0.0,False,1,NOR
1233.7227777777775,50.0,5143.0,0.0,False,1,NOR
1237.9894444444442,48.0,5333.0,7.0,False,1,NOR
1242.1672222222219,47.0,5778.0,22.0,False,1,NOR
1246.0561111111108,50.0,6950.0,25.0,False,1,NOR
1267.034444444444,82.0,10313.0,60.0,False,1,NOR
1276.834444444444,98.0,11433.0,65.0,False,1,NOR
1281.4566666666663,104.0,10313.0,0.0,True,2,NOR
1288.1233333333328,100.0,8633.0,0.0,False,2,NOR
1292.4516666666661,98.0,8319.0,0.0,True,2,NOR
1299.6849999999995,93.0,8017.0,0.0,False,2,NOR
1309.9072222222217,92.0,7348.0,2.0,False,2,NOR
1319.351666666666,85.0,8192.0,30.0,False,2,NOR
1325.151666666666,87.0,8277.0,44.0,False,2,NOR
1330.3183333333327,93.0,8980.0,58.0,False,2,NOR
1334.6294444444438,97.0,9287.0,67.0,False,2,NOR
1341.6961111111104,106.0,10827.0,79.0,False,2,NOR
1349.8961111111105,123.0,11457.0,91.0,False,2,NOR
1362.7961111111106,129.0,10831.0,0.0,True,2,NOR
1371.6627777777771,114.0,9603.0,0.0,True,2,NOR
1376.462777777777,108.0,9378.0,0.0,True,2,NOR
1383.1961111111104,101.0,8565.0,0.0,True,2,NOR
1394.562777777777,93.0,8026.0,0.0,False,2,NOR
1402.4738888888883,89.0,8163.0,6.0,False,2,NOR
1407.4738888888883,90.0,8640.0,35.0,False,2,NOR
1417.9183333333326,94.0,9824.0,65.0,False,2,NOR
1423.751666666666,105.0,10921.0,71.0,False,2,NOR
1434.7738888888882,124.0,10854.0,97.0,False,2,NOR
1442.2738888888882,135.0,10203.0,99.0,False,3,NOR
1448.6244444444435,142.0,10704.0,99.0,False,3,NOR
1464.7244444444439,161.0,9822.0,99.0,False,4,NOR
1474.2244444444436,171.0,10539.0,99.0,False,4,NOR
1497.2022222222213,188.0,10339.0,100.0,False,4,NOR
1517.4458333333325,203.0,10686.0,100.0,False,5,NOR
1531.379166666666,209.0,11137.0,100.0,False,5,NOR
1548.3347222222214,218.0,11569.0,100.0,False,5,NOR
1560.7236111111101,223.0,10798.0,100.0,False,5,NOR
1575.7236111111104,225.0,10583.0,100.0,False,6,NOR
1594.0013888888882,235.0,10844.0,100.0,False,6,NOR
1604.6236111111102,239.0,10942.0,100.0,False,6,NOR
1626.401388888888,245.0,11161.0,99.0,False,6,NOR
1642.9347222222216,248.0,11474.0,100.0,False,6,NOR
1665.5124999999994,254.0,11680.0,100.0,False,6,NOR
1682.6458333333328,257.0,10367.0,100.0,False,6,NOR
1694.201388888888,260.0,10371.0,100.0,False,7,NOR
1714.579166666666,262.0,10599.0,100.0,False,7,NOR
1729.1902777777773,263.0,10597.0,100.0,False,7,NOR
1743.9124999999992,265.0,10656.0,100.0,False,7,NOR
1764.7569444444437,268.0,10797.0,100.0,False,7,NOR
1782.8236111111105,271.0,10869.0,100.0,False,7,NOR
1810.1236111111104,273.0,10932.0,100.0,False,7,NOR
1822.3902777777769,276.0,11024.0,100.0,False,7,NOR
1834.6569444444438,276.0,11159.0,99.0,False,7,NOR
1847.0124999999991,278.0,11137.0,100.0,False,7,NOR
1868.790277777777,280.0,11224.0,100.0,False,7,NOR
1887.6016666666658,281.0,11240.0,100.0,False,7,NOR
1900.1794444444438,283.0,11321.0,100.0,False,7,NOR
1922.2683333333327,284.0,11340.0,100.0,False,7,NOR
1941.2016666666657,284.0,11335.0,100.0,False,7,NOR
1972.5349999999994,282.0,10502.0,4.0,False,7,NOR
1999.6066666666657,222.0,8327.0,0.0,True,7,NOR
2008.4066666666658,198.0,8693.0,0.0,True,7,NOR
2019.8733333333325,172.0,8413.0,0.0,True,7,NOR
2035.428888888888,140.0,8557.0,0.0,True,5,NOR
2042.828888888888,111.0,9608.0,0.0,True,3,NOR
2054.0511111111105,101.0,8462.0,0.0,True,2,NOR
2064.1622222222213,91.0,7900.0,0.0,False,2,NOR
2069.6955555555546,83.0,6920.0,0.0,True,2,NOR
2074.139999999999,80.0,6683.0,0.0,False,2,NOR
2077.6066666666657,78.0,6806.0,0.0,False,2,NOR
2080.8066666666655,72.0,6218.0,3.0,False,2,NOR
2087.0288888888876,70.0,6611.0,27.0,False,2,NOR
2094.5288888888876,75.0,7950.0,42.0,False,2,NOR
2097.9955555555543,78.0,8294.0,50.0,False,2,NOR
2101.5955555555543,81.0,8551.0,51.0,False,2,NOR
2110.484444444443,100.0,9512.0,78.0,False,2,NOR
2115.15111111111,105.0,10352.0,84.0,False,2,NOR
2125.9066666666654,121.0,10352.0,99.0,False,2,NOR
2135.0399999999986,137.0,9651.0,99.0,False,3,NOR
2148.6399999999985,153.0,11029.0,100.0,False,3,NOR
2157.1824999999985,153.0,10189.0,100.0,False,4,NOR
2168.649166666665,172.0,10828.0,99.0,False,4,NOR
2180.9824999999987,185.0,11331.0,100.0,False,4,NOR
2200.5824999999986,196.0,10511.0,99.0,False,5,NOR
2209.6047222222205,203.0,10831.0,99.0,False,5,NOR
2228.1824999999985,209.0,11347.0,99.0,False,5,NOR
2253.0091666666654,224.0,11845.0,99.0,False,5,NOR
2268.342499999999,230.0,11998.0,99.0,False,5,NOR
2286.3869444444435,232.0,11256.0,8.0,True,5,NOR
2306.4869444444435,201.0,11594.0,0.0,True,5,NOR
2320.95361111111,186.0,11092.0,0.0,True,4,NOR
2333.15361111111,183.0,10873.0,10.0,False,4,NOR
2341.0647222222215,178.0,10963.0,49.0,False,4,NOR
2355.0647222222215,180.0,11384.0,82.0,False,4,NOR
2374.1647222222214,191.0,11947.0,99.0,False,4,NOR
2391.8536111111102,199.0,11285.0,100.0,False,5,NOR
2400.920277777777,204.0,10800.0,100.0,False,5,NOR
2414.9869444444435,211.0,11226.0,100.0,False,5,NOR
2432.0202777777768,219.0,11591.0,100.0,False,5,NOR
2441.975833333332,224.0,11871.0,100.0,False,5,NOR
2452.0202777777768,226.0,10891.0,100.0,False,5,NOR
2469.9869444444435,231.0,10751.0,100.0,False,6,NOR
2499.0758333333324,238.0,10981.0,100.0,False,6,NOR
2515.0758333333324,240.0,11085.0,100.0,False,6,NOR
2528.5202777777768,242.0,11154.0,99.0,False,6,NOR
2550.5444444444433,247.0,11291.0,100.0,False,6,NOR
2578.3222222222216,250.0,11306.0,99.0,False,6,NOR
2591.877777777777,244.0,10647.0,1.0,True,6,NOR
2613.7666666666655,197.0,10686.0,0.0,True,6,NOR
2633.5216666666656,162.0,11235.0,0.0,True,4,NOR
2642.0772222222213,154.0,10828.0,0.0,True,3,NOR
2653.5105555555547,147.0,10548.0,0.0,False,3,NOR
2659.9105555555543,144.0,9938.0,0.0,False,3,NOR
2669.177222222221,139.0,9542.0,3.0,False,3,NOR
2678.1105555555546,134.0,9628.0,11.0,False,3,NOR
2691.5105555555547,134.0,9865.0,21.0,False,3,NOR
2697.2883333333325,130.0,9876.0,51.0,False,3,NOR
2703.2438888888883,134.0,10270.0,78.0,False,3,NOR
2709.4216666666657,139.0,10619.0,99.0,False,3,NOR
2717.754999999999,150.0,11259.0,99.0,False,3,NOR
2728.754999999999,165.0,10332.0,100.0,False,3,NOR
2744.5772222222213,178.0,10893.0,99.0,False,4,NOR
2761.3772222222215,189.0,11383.0,100.0,False,4,NOR
2776.777222222221,198.0,12138.0,100.0,False,4,NOR
2790.177222222221,201.0,12278.0,100.0,False,4,NOR
2811.4438888888876,174.0,10368.0,0.0,True,4,NOR
2819.8327777777768,151.0,10088.0,0.0,True,4,NOR
2830.4994444444433,120.0,9758.0,0.0,True,3,NOR
2835.521666666665,113.0,9137.0,0.0,True,2,NOR
2843.814166666665,93.0,7782.0,0.0,True,2,NOR
2847.680833333332,87.0,7243.0,0.0,True,2,NOR
2852.2363888888876,82.0,6930.0,0.0,False,2,NOR
2858.069722222221,75.0,6640.0,0.0,False,2,NOR
2861.3141666666656,73.0,6131.0,1.0,True,2,NOR
2868.4252777777765,64.0,5638.0,5.0,False,2,NOR
2874.0252777777764,63.0,6100.0,20.0,False,2,NOR
2876.869722222221,64.0,6155.0,21.0,False,2,NOR
2879.6963888888877,64.0,6184.0,27.0,False,2,NOR
2884.9852777777764,68.0,6793.0,53.0,False,2,NOR
2889.3186111111095,78.0,7384.0,62.0,False,2,NOR
2895.1186111111097,87.0,8042.0,72.0,False,2,NOR
2905.91861111111,108.0,9442.0,87.0,False,2,NOR
2918.31861111111,124.0,10312.0,11.0,True,2,NOR
2925.51861111111,108.0,9802.0,0.0,True,2,NOR
2931.074166666666,100.0,8542.0,0.0,True,2,NOR
2939.3408333333323,93.0,7834.0,0.0,True,2,NOR
2944.2852777777766,89.0,7612.0,0.0,False,2,NOR
2948.0630555555545,85.0,7454.0,10.0,False,2,NOR
2956.5630555555545,85.0,8057.0,25.0,False,2,NOR
2960.51861111111,89.0,8498.0,29.0,False,2,NOR
2968.8741666666656,94.0,8424.0,59.0,False,2,NOR
2980.5741666666654,117.0,10753.0,99.0,False,2,NOR
2989.240833333332,130.0,10078.0,99.0,False,2,NOR
3000.5963888888873,146.0,11043.0,99.0,False,3,NOR
3011.0630555555545,157.0,10193.0,100.0,False,3,NOR
3028.711944444443,176.0,10810.0,100.0,False,4,NOR
3038.9897222222207,185.0,11404.0,100.0,False,4,NOR
3047.3897222222213,189.0,10424.0,100.0,False,4,NOR
3060.8563888888875,202.0,10764.0,100.0,False,5,NOR
3084.7452777777758,215.0,11133.0,100.0,False,5,NOR
3107.2452777777767,225.0,10834.0,100.0,False,5,NOR
3125.2897222222205,232.0,10731.0,100.0,False,6,NOR
3138.279999999999,235.0,10949.0,100.0,False,6,NOR
3151.7244444444427,242.0,11210.0,100.0,False,6,NOR
3162.7022222222213,247.0,11210.0,100.0,False,6,NOR
3173.768888888888,249.0,11445.0,100.0,False,6,NOR
3185.013333333332,253.0,10745.0,100.0,False,6,NOR
3202.079999999998,256.0,10352.0,100.0,False,7,NOR
3213.679999999999,261.0,10432.0,100.0,False,7,NOR
3231.146666666665,262.0,10516.0,100.0,False,7,NOR
3245.868888888888,265.0,10678.0,100.0,False,7,NOR
3257.824444444443,269.0,10678.0,100.0,False,7,NOR
3275.8911111111092,271.0,10879.0,100.0,False,7,NOR
8.880555555555555,278.0,11035.0,100.0,False,7,VER
43.46944444444445,283.0,11185.0,100.0,False,7,VER
59.24722222222222,284.0,11264.0,100.0,False,7,VER
75.08055555555555,285.0,11215.0,100.0,False,7,VER
99.4361111111111,274.0,10780.0,0.0,True,7,VER
111.125,263.0,10274.0,0.0,True,7,VER
129.70277777777778,209.0,9820.0,0.0,True,7,VER
139.925,184.0,9670.0,0.0,True,7,VER
152.6027777777778,163.0,9520.0,0.0,True,7,VER
160.76944444444447,147.0,10252.0,0.0,True,7,VER
170.76694444444448,129.0,9244.0,0.0,True,4,VER
181.7002777777778,123.0,8728.0,0.0,False,3,VER
194.3669444444445,114.0,8423.0,29.0,False,3,VER
206.2669444444445,119.0,9352.0,77.0,False,3,VER
213.3019444444445,126.0,10096.0,100.0,False,3,VER
220.85750000000007,136.0,10779.0,100.0,False,3,VER
229.07972222222227,148.0,10988.0,100.0,False,3,VER
239.6130555555556,158.0,11745.0,100.0,False,3,VER
246.94638888888895,165.0,10625.0,100.0,False,3,VER
258.54638888888894,174.0,10861.0,100.0,False,3,VER
270.946388888889,186.0,11308.0,100.0,False,4,VER
279.3908333333334,190.0,11554.0,100.0,False,4,VER
304.3241666666667,204.0,11303.0,100.0,False,4,VER
320.8908333333334,213.0,10877.0,100.0,False,5,VER
330.4908333333334,216.0,11095.0,100.0,False,5,VER
342.71305555555557,220.0,11371.0,100.0,False,5,VER
362.8908333333334,227.0,11619.0,100.0,False,5,VER
386.3908333333334,235.0,11242.0,100.0,False,5,VER
413.27972222222223,242.0,10881.0,100.0,False,6,VER
435.2352777777778,247.0,11080.0,100.0,False,6,VER
449.17972222222227,251.0,11134.0,100.0,False,6,VER
466.1130555555556,254.0,11405.0,100.0,False,6,VER
494.89083333333343,259.0,11530.0,100.0,False,6,VER
512.2241666666666,260.0,10550.0,100.0,False,6,VER
523.8241666666667,261.0,10352.0,100.0,False,7,VER
538.4175,264.0,10441.0,100.0,False,7,VER
553.1952777777778,266.0,10561.0,100.0,False,7,VER
577.106388888889,269.0,10672.0,100.0,False,7,VER
607.1063888888889,270.0,10915.0,100.0,False,7,VER
619.1063888888889,270.0,10694.0,100.0,False,7,VER
631.3155555555556,273.0,10852.0,95.0,False,7,VER
652.2377777777779,269.0,10440.0,0.0,True,7,VER
669.5044444444445,259.0,10046.0,0.0,True,7,VER
696.1488888888889,218.0,10943.0,0.0,True,6,VER
707.5933333333334,206.0,11559.0,0.0,True,5,VER
722.9155555555556,197.0,11487.0,0.0,True,5,VER
737.3822222222221,186.0,10868.0,2.0,False,4,VER
747.4377777777778,181.0,10719.0,12.0,False,4,VER
758.9711111111111,173.0,10506.0,47.0,False,4,VER
770.7044444444443,176.0,10873.0,76.0,False,4,VER
784.6266666666667,179.0,11018.0,73.0,False,4,VER
800.8044444444445,182.0,11131.0,76.0,False,4,VER
817.4266666666666,187.0,11648.0,75.0,False,4,VER
825.7822222222222,188.0,11242.0,81.0,False,4,VER
837.7155555555556,179.0,10692.0,12.0,True,4,VER
847.2155555555556,171.0,9911.0,0.0,True,4,VER
859.8155555555556,162.0,9297.0,1.0,True,4,VER
870.2155555555556,156.0,9359.0,27.0,False,4,VER
883.6377777777778,151.0,9446.0,59.0,False,4,VER
897.5044444444445,156.0,9905.0,76.0,False,4,VER
904.5711111111112,159.0,10383.0,82.0,False,4,VER
911.7261111111112,162.0,10608.0,89.0,False,4,VER
936.3927777777778,185.0,10684.0,100.0,False,4,VER
944.7927777777778,189.0,11514.0,100.0,False,4,VER
958.0594444444444,199.0,12007.0,100.0,False,4,VER
969.4483333333334,205.0,11167.0,100.0,False,4,VER
981.2849999999999,212.0,10958.0,100.0,False,5,VER
998.2405555555555,218.0,11177.0,100.0,False,5,VER
1021.0405555555554,228.0,11544.0,76.0,True,5,VER
1040.1405555555555,191.0,10178.0,0.0,True,5,VER
1049.473888888889,168.0,10275.0,0.0,True,5,VER
1060.2849999999999,139.0,10490.0,0.0,True,5,VER
1068.6183333333333,125.0,10602.0,0.0,True,4,VER
1077.3294444444443,112.0,9546.0,0.0,True,2,VER
1085.8627777777776,96.0,7739.0,0.0,True,2,VER
1090.8627777777776,90.0,7484.0,0.0,True,2,VER
1098.9627777777775,81.0,7003.0,0.0,True,2,VER
1104.2294444444442,79.0,6373.0,0.0,False,2,VER
1113.7627777777775,78.0,7383.0,37.0,False,2,VER
1118.3738888888886,83.0,7548.0,35.0,False,2,VER
1124.3738888888886,90.0,8699.0,51.0,False,2,VER
1133.4405555555552,102.0,9613.0,74.0,False,2,VER
1140.907222222222,112.0,10620.0,92.0,False,2,VER
1152.907222222222,135.0,9587.0,100.0,False,3,VER
1159.129444444444,140.0,9587.0,100.0,False,3,VER
1166.907222222222,140.0,10847.0,100.0,False,3,VER
1177.1974999999998,155.0,11179.0,0.0,True,3,VER
1186.2641666666664,136.0,11179.0,0.0,True,3,VER
1191.5530555555554,119.0,10619.0,0.0,True,3,VER
1198.3530555555553,102.0,10932.0,0.0,True,3,VER
1202.0863888888887,84.0,10386.0,0.0,True,2,VER
1206.329722222222,76.0,8986.0,0.0,True,1,VER
1211.6963888888888,69.0,7026.0,0.0,True,1,VER
1215.6963888888888,60.0,6408.0,0.0,True,1,VER
1218.8630555555555,57.0,6026.0,0.0,True,1,VER
1221.3519444444444,56.0,5673.0,0.0,True,1,VER
1223.7519444444445,54.0,5270.0,0.0,False,1,VER
1226.5852777777777,51.0,4917.0,0.0,False,1,VER
1230.8519444444444,48.0,4623.0,2.0,False,1,VER
1233.4630555555555,47.0,4923.0,3.0,False,1,VER
1238.4630555555555,50.0,5776.0,16.0,False,1,VER
1241.4074999999998,53.0,6155.0,23.0,False,1,VER
1245.1408333333331,56.0,6818.0,32.0,False,1,VER
1249.4741666666664,65.0,7744.0,41.0,False,1,VER
1252.540833333333,69.0,7104.0,44.0,False,1,VER
1256.7630555555552,76.0,7872.0,57.0,False,1,VER
1264.7630555555552,90.0,8883.0,72.0,False,2,VER
1269.340833333333,103.0,9163.0,77.0,False,2,VER
1276.540833333333,108.0,9136.0,0.0,True,2,VER
1287.540833333333,99.0,8504.0,0.0,True,2,VER
1292.7630555555552,94.0,8057.0,0.0,False,2,VER
1297.8186111111106,91.0,7633.0,0.0,False,2,VER
1301.7741666666661,89.0,7437.0,0.0,False,2,VER
1313.2408333333328,86.0,7895.0,40.0,False,2,VER
1318.2408333333328,90.0,8444.0,48.0,False,2,VER
1329.545833333333,102.0,9101.0,64.0,False,2,VER
1341.445833333333,119.0,11145.0,98.0,False,2,VER
1347.0013888888886,125.0,11790.0,100.0,False,2,VER
1356.0388888888886,135.0,12081.0,0.0,True,2,VER
1365.2166666666665,118.0,10261.0,0.0,True,2,VER
1375.4166666666665,102.0,8729.0,0.0,True,2,VER
1379.8166666666666,99.0,8195.0,0.0,True,2,VER
1385.0388888888888,94.0,7648.0,0.0,False,2,VER
1390.9055555555556,88.0,7700.0,5.0,False,2,VER
1394.7277777777779,86.0,7766.0,11.0,False,2,VER
1400.4611111111112,86.0,8214.0,39.0,False,2,VER
1408.8166666666668,94.0,8953.0,55.0,False,2,VER
1414.4833333333333,102.0,9907.0,73.0,False,2,VER
1420.5944444444444,110.0,10355.0,92.0,False,2,VER
1433.8944444444444,133.0,9908.0,100.0,False,2,VER
1440.072222222222,139.0,10472.0,100.0,False,3,VER
1446.4722222222222,144.0,11121.0,100.0,False,3,VER
1453.1388888888887,150.0,11451.0,100.0,False,3,VER
1470.5388888888886,174.0,10723.0,100.0,False,3,VER
1478.4499999999998,178.0,10950.0,100.0,False,4,VER
1493.2277777777776,190.0,11589.0,100.0,False,4,VER
1506.5611111111107,200.0,11737.0,100.0,False,4,VER
1520.294444444444,206.0,10561.0,100.0,False,4,VER
1534.6944444444441,216.0,10950.0,100.0,False,5,VER
1544.3833333333328,218.0,11238.0,100.0,False,5,VER
1556.8277777777773,224.0,11444.0,100.0,False,5,VER
1569.5499999999997,229.0,11718.0,100.0,False,5,VER
1590.4388888888882,235.0,10595.0,100.0,False,6,VER
1600.994722222222,239.0,10791.0,100.0,False,6,VER
1617.1947222222216,243.0,11003.0,100.0,False,6,VER
1636.4836111111106,248.0,11169.0,100.0,False,6,VER
